title,text,url,date,source,content_hash,scraped_at,branch
De nouveaux projets d’hydrogène vert pour 319 Mds DH,"Le comité de pilotage de « l’Offre Maroc » en matière d’hydrogène vert a acté plusieurs avancées. La phase préliminaire du projet « Chbika 1 » a été clôturée avec succès, ouvrant la voie à des études avancées menées par un consortium franco-danois. Par ailleurs, cinq investisseurs nationaux et étrangers ont obtenu la réservation de foncier pour six projets dans les régions du Sud, représentant un investissement global de 319 Mrds DH.",https://flm.ma/news.php?id=55367,2025-09-21 21:29:49.905781,FLM,7eae16abebaac35137a18a579f682ec0,2025-09-21 21:29:49,real estate
Retour sur la titrisation des Eurobonds Maroc par CIH,"L’AMMC a annoncé que le Compartiment « FT Relevium–Compartiment I » du Fonds de Placements Collectifs en Titrisation « FT Relevium » a reçu le visa de son Document d’Information, en date du 31/12/2021. L’opération porte sur la titrisation d’un portefeuille de titres Eurobonds Maroc détenu par CIH Bank. Le montant total de l’émission est fixé à 558,6 MDH. La période de souscription s’étalera du 10/01/2022 au 13/01/2022, inclus.",https://flm.ma/article.php?id=9896,2025-09-21 21:30:11.002069,FLM,d13aa516927d759e97c4befa5dbaadff,2025-09-21 21:30:11,asset management
"En direct : PIB régional, flux extérieurs, Butane, pêche","Ce mardi, nous évoquerons la légère hausse du MASI ainsi que le comportement des flux extérieurs. Aussi, nous nous attardons sur l’accentuation des disparités entre les régions selon le PIB. De même, nous revenons sur la volatilité du prix du Butane. Enfin, nous passons en revue les derniers chiffres de la pêche.",https://flm.ma/article.php?id=12645,2025-09-21 21:30:17.517938,FLM,26b559abbe1e684ecc0313e55b28d902,2025-09-21 21:30:17,asset management
Fitch dégrade la note de la France,"Fitch a abaissé vendredi la note de crédit à long terme de la France à A+ avec perspective stable, contre AA- précédemment, l'agence de notation soulignant que l'augmentation de la dette publique limite la capacité du pays à réagir à de nouveaux chocs sans aggraver la situation des finances publiques. En effet, la France prévoit un déficit public de 5,4% du PIB en 2025, au-dessus de la limite de 3% fixée par les règles budgétaires européennes. Aussi, la dette dépasse ainsi désormais 3.300 milliards d'euros, soit presque 114% du PIB. Pour sa part, le ministre de l'Economie démissionnaire, Eric Lombard, a dit prendre acte de la décision de Fitch, la disant motivée par la situation des finances publiques et l'incertitude politique, malgré la solidité de l'économie française.",https://flm.ma/news.php?id=55333,2025-09-21 21:30:31.638820,FLM,f6253bb4fb9bdcdd88a5f0a78ead3049,2025-09-21 21:30:31,corporate finance
GPC affiche ses ambitions,"GPC Papier et Carton, a annoncé un investissement 500 millions de dirhams pour agrandir son site de Mohammedia, en portant sa capacité de production annuelle de 90.000 tonnes à 160.000 tonnes d’ici 2030, et créer plus de 100 emplois directs à l’horizon 2027. Filiale du Groupe YNNA, GPC se présente comme le leader national de l’emballage en papier et carton ondulé. En outre, GPC a rappelé avoir structuré, en partenariat avec Maghreb Titrisation, le premier fonds de titrisation verte dédié au secteur de l’emballage au Maroc, pour un montant de 250 millions de dirhams. Enfin, selon la presse électronique, GPC devrait franchir le pas de la cotation, sous réserve d’obtention du visa de l’AMMC.",https://flm.ma/news.php?id=55344,2025-09-21 21:30:47.322343,FLM,c6572a7ba343260ada38dd6fedb02c1e,2025-09-21 21:30:47,asset management
Taux directeur : BMCE Capital prévoit le maintien du statuquo,"""Si le sondage desreste très partagé, nous privilégions, pour notre part, le maintien du statuquo pour notre scénario central avec une perspective baissière d'ici fin 2025"", indiquedans un ""Flash Strategy"" publié jeudi.Pour ce qui est du sondage, effectué par BKGR auprès de plusieurs investisseurs institutionnels marocains dans le cadre de l'élaboration de ce document, il révèle que 89% des participants estiment que laactuelle est adéquate.En outre, 56% des sondés anticipent une baisse des taux de 25 points de base (pbs) du Conseil du 23 septembre 2025, alors que 33% des participants considèrent que le niveau cible dud'ici fin 2025 est de 2%, ce qui suppose au moins une baisse pour cette année, soit lors du prochain Conseil, soit à l'occasion de celui de décembre.souligne aussi que le troisièmede cette année intervient dans un contexte international toujours marqué par une volatilité accrue des prix de l'énergie, la poursuite des tensions géopolitiques au Moyen-Orient et le maintien des incertitudes liées à la nouvelle politique commerciale américaine.Dans ce climat particulier, lesfont face à des arbitrages délicats afin de trouver un juste équilibre entre soutien à la croissance et préservation de la",https://lematin.ma/economie/taux-directeur-bmce-capital-prevoit-le-maintien-du-statuquo/302542,2025-09-19 11:34:00.000000,Le Matin,0e733933e688b02360095de71b65ad61,2025-09-21 21:31:05,asset management
"Oulmès : Les profits en hausse de 33,4% au premier semestre 2025","Le chiffre d’affaires consolidé des’est établi à 1,5 milliard de dirhams à fin juin 2025, en hausse de 11% par rapport au premier semestre 2024. Cette progression s’explique par la bonne tenue des volumes de vente et par l’optimisation continue des capacités industrielles. Le chiffre d’affaires est porté notamment par une demande soutenue sur leset par l’élargissement de la couverture commerciale.L’efficacité des efforts déployés pour rationaliser les coûts et améliorer les processus se traduit également par une progression significative des indicateurs de rentabilité. L’EBITDA consolidé s’élève à 269,5 millions de dirhams, en hausse de 16,7%, tandis que l’EBITDA social atteint 232 millions de dirhams, en progression de 17%. Ces résultats confirment l’impact positif des programmes d’excellence opérationnelle et de l’optimisation des lignes de production.Sur une base sociale,affiche un résultat net de 33,2 millions de dirhams, en amélioration de 22,7% par rapport à l’année précédente. Ce niveau de performance reflète une trajectoire solide, soutenue par la croissance des revenus, la discipline budgétaire et la rentabilité industrielle.",https://lematin.ma/economie/oulmes-les-profits-en-hausse-de-334-au-premier-semestre-2025/302285,2025-09-18 11:27:00.000000,Le Matin,3b2b3f57c348134f20e1b5275889e1c1,2025-09-21 21:31:07,corporate finance
Le Maroc obtient 100 millions d’euros supplémentaires du Fonds de l’OPEP,"Lepour le développement international vient d’approuver 100 millions d’euros en faveur du. Ces Fonds sont destinés à soutenir la seconde phase du Programme d’appui à la gouvernance économique et à la résilience au. Leavait déjà accordé en 2024 un montant similaire pour la première phase de ce Programme cofinancé avec la. Pour rappel, la BAD avait approuvé 120 millions d’euros pour cette première phase, puis renforcé son appui en juin 2025 avec un engagement supplémentaire de 181,8 millions d’euros pour la deuxième phase.Couvrant la période 2024-2026, le Programme vise à soutenir la dynamique économique marocaine tout en renforçant sa résilience face aux chocs exogènes, notamment climatiques, afin de permettre au pays d’atteindre un palier supérieur de croissance. Il s’inscrit dans la mise en œuvre du, qui entend répondre aux défis économiques et environnementaux. Le Programme vise ainsi à contribuer à un modèle où l’État se recentre sur ses fonctions stratégiques et de régulation sectorielle, tandis que ledevient le principal moteur de création de richesses et d’emplois. Le Programme soutient, également, la transition vers un développement durable, afin de réduire la vulnérabilité du cadre macroéconomique aux facteurs extérieurs, tels que la raréfaction de l’eau ou la hausse des prix de l’énergie.L’initiative repose sur deux composantes. La première cherche à réaliser le potentiel de croissance de l’économie en améliorant sa compétitivité, notamment par la redéfinition du rôle de l’État et la création d’un environnement de marché plus concurrentiel, favorable aux investissements privés. La seconde vise à renforcer la résilience de l’face aux chocs exogènes, y compris climatiques, grâce à la modernisation de la gouvernance sectorielle (eau, électricité), au développement d’infrastructures durables et à l’intégration des impératifs climatiques dans les politiques publiques. Dans la continuité de la première phase, cette deuxième étape doit consolider les progrès réalisés et approfondir les réformes engagées.Créé en 1976, leest une institution de financement qui soutient exclusivement les pays en développement. Alimenté par les contributions de ses États membres, il agit en partenariat avec les gouvernements et la communauté internationale pour stimuler la croissance économique et le progrès social. Son action est centrée sur les besoins essentiels des pays en développement, notamment l’énergie, l’eau et l’assainissement, la santé, l’éducation, l’alimentation, les infrastructures et l’emploi, avec une attention particulière portée aux petites et moyennes entreprises. n",https://lematin.ma/economie/le-maroc-obtient-100-millions-deuros-supplementaires-du-fonds-de-lopep/302777,2025-09-20 16:08:00.000000,Le Matin,e1eb62c9a7daf3b76e85bd580cc20d46,2025-09-21 21:31:11,corporate finance; asset management
Ménara Préfa inaugure à Safi une unité industrielle dédiée aux solutions en béton,"Une plateforme moderne pour répondre à la demande en matériaux Un levier d’emploi et de dynamisme local , filiale de, vient d'inaugurer sa nouvelle unité industrielle de production de. La cérémonie s’est déroulée en présence du ministre de l’Industrie et du Commerce,, et du président de Ménara Holding,. Il s’agit de la cinquième implantation du groupe, déjà présent à. Avec ce nouveau site, l’entreprise confirme sa volonté de mailler le territoire national et d’accompagner le développement économique des régions.Pensée comme un véritable, la nouvelle unité s’articule autour de trois axes de production : uneprêt à l’emploi, une ligne de fabrication de, et une unité de poutrelles précontraintes.Cette infrastructure de pointe a nécessité un investissement de 90,8 millions de dirhams. Elle affiche déjà un chiffre d’affaires de 107,64 millions de dirhams, preuve de son efficacité et de la demande soutenue dans le. Elle répond non seulement aux besoins croissants en solutions constructives, mais elle s’inscrit aussi dans une logique de développement durable, chère au groupe.Au-delà de l’aspect industriel, le projet a un impact direct sur le tissu socio-économique local. Pas moins de 106 emplois directs et 159 indirects ont été créés grâce à cette nouvelle implantation, favorisant l’insertion professionnelle et renforçant le tissu économique de la. Cettes’inscrit dans le cadre d’une convention signée avec leen avril 2021. Une collaboration public-privé qui illustre la volonté commune de stimuler la production locale et de renforcer l’attractivité industrielle du Royaume.« Avec cette implantation àrenforce la dynamique territoriale du Royaume, portée par un capital marocain engagé dans le», a souligné le ministre. Il a également rappelé que la filière duest en plein essor, avec un chiffre d’affaires de plus de 16 milliards de dirhams en 2024, en hausse de 17% par rapport à 2022.Depuis sa création en 2002,s’est imposée comme un acteur clé dans la production de béton et de solutions préfabriquées. Avec plus de 1.100 collaborateurs, l’entreprise poursuit une vision claire : allier innovation, excellence industrielle et ancrage territorial.",https://lematin.ma/economie/menara-prefa-inaugure-a-safi-une-unite-dediee-aux-solutions-en-beton/302613,2025-09-19 14:30:00.000000,Le Matin,0e5bc96e65ae249be07ceb38f6c93476,2025-09-21 21:31:15,corporate finance
OCP Nutricrops veut valoriser le carbone de la plateforme de Jorf Lasfar,"Dessalement : vers une résilience hydrique portée par le carbone capté Innovation agricole : le CO₂ au service de la nutrition végétale Une stratégie alignée avec la neutralité carbone du Groupe OCP a annoncé la signature de deux protocoles d’accord avecet. Ces partenariats visent à faire ducapté sur laune ressource industrielle à part entière. L’enjeu : inscrire ce gaz jusque-là considéré comme un résidu dans un modèle circulaire au service de la durabilité.Dès 2027, les unités deseront dotées de modules de capture de, capables de générer des volumes significatifs de. Ces volumes alimenteront à la fois les projets demenés par OCP Green Water et les développements technologiques d’INNOVX en matière d’et de solutions à faible teneur en carbone.Le premier protocole signé entre OCP Nutricrops et OCP Green Water ouvre la voie à l’utilisation du CO₂ capté pour soutenir des projets de dessalement à grande échelle. Le gaz intervient notamment dans le processus d’ajustement du pH et de reminéralisation, rendant l’eau issue du dessalement compatible avec les usages industriels et domestiques.Cette initiative s’inscrit pleinement dans ledu, qui vise la neutralité carbone à l’horizon 2040 et le recours exclusif à des sources d’énergie renouvelables d’ici 2027. À travers OCP Green Water, le groupe ambitionne également de couvrir l’ensemble de ses besoins en eau via des ressources non conventionnelles.Le second protocole, signé avec INNOVX, porte sur l’exploitation du CO₂ capté dans le développement de nouvelles. Les partenaires s’engagent à concevoir dessur-mesure à base de carbone, adaptés aux besoins des agriculteurs à l’échelle mondiale.Ce projet inclut notamment une valorisation croisée du carbone et du phosphogypse issus des procédés de Nutricrops, en vue de produire du sulfate d’ammonium à faible impact carbone. L’ambition est double : renforcer la sécurité alimentaire et accompagner les transitions écologiques des secteurs agricoles et industriels.À travers ces accords, OCP Nutricrops traduit concrètement la stratégie climatique du Groupe OCP, fondée sur deux piliers : réduire sonet aider lesà verdir leurs pratiques. La capture et la valorisation du CO₂ deviennent ainsi un axe structurant de cette transformation.« L'agriculture est aujourd'hui confrontée à des défis sans précédent. Nous pensons que ces défis doivent être transformés en opportunités », a déclaré Youssef El Bari, CEO d’OCP Nutricrops. Un engagement partagé par Ahmed Mahrou, directeur de la SBU Manufacturing, qui rappelle que « la décarbonation n’est pas seulement un tournant technologique, mais une vision industrielle responsable. »Ces initiatives confirment le rôle pionnier d’OCP dans l’intégration industrielle du carbone et la construction d’un modèle circulaire fondé sur l’innovation, la durabilité et la souveraineté hydrique.",https://lematin.ma/economie/ocp-nutricrops-veut-valoriser-le-carbone-de-la-plateforme-de-jorf-lasfar/302570,2025-09-19 12:29:00.000000,Le Matin,32bc526036fcdd40bc7254c270998df9,2025-09-21 21:31:44,corporate finance
Les bénéfices de la Banque Populaire en hausse de 12% au premier semestre 2025,"Le Produit Net Bancaire (PNB) consolidé enregistre une croissance de 8,4%, pour s’établir à 13,9 milliards de dirhams. Cette performance est tirée à la fois par la progression du core banking business (marge d’intérêts et commissions), qui s’élève à 9,5 milliards de dirhams (+3,7%), et par la forte performance des activités de marché, en hausse de 20,2% à 3,9 milliards de dirhams.La maîtrise des charges demeure un axe central de la stratégie du Groupe. Les frais généraux progressent légèrement de 1,8%, pour s’établir à 5,7 milliards de dirhams. Cette évolution modérée permet au coefficient d’exploitation de s’alléger de 2,7 points sur une année glissante, pour s’établir à 40,7%, témoignant d’une amélioration de l’efficacité opérationnelle.Ledu Groupe s’améliore de 16,8% à 3,5 milliards de dirhams, renforçant la rentabilité globale du groupe bancaire. Lereste maîtrisé, avec un recul marginal de 0,2% à 2,7 milliards de dirhams, fruit d’un effort de recouvrement soutenu et d’une politique de provisionnement prudente.Lecontinue de renforcer sa base financière. Son fonds de soutien spécifique au modèle coopératif atteint 4,2 milliards de dirhams, en hausse de 7,2% sur un an. Par ailleurs, la Provision pour Risques Généraux (PRG) reste solide à 7,1 milliards de dirhams, illustrant la résilience du groupe face aux incertitudes économiques.",https://lematin.ma/economie/les-benefices-de-la-banque-populaire-en-hausse-de-12-au-s1-2025/302256,2025-09-18 10:50:00.000000,Le Matin,bace34bb53e00b52c2da349279f24d4c,2025-09-21 21:31:47,corporate finance; asset management
Al Moutmir : plus de 1.100 plateformes de démonstration boostent les rendements céréaliers et légumineux,"+21 % à +23 % pour les céréales, +26 % à +33 % pour les légumineuses, par rapport aux parcelles témoins. Un impact économique et social tangible Un dispositif de recherche et de transfert de connaissances fertilisation raisonnée sur la base d’analyses de sol, raisonnée sur la base d’analyses de sol, protection intégrée des cultures, gestion rationnelle de l’eau , , solutions spécialisées adaptées aux besoins locaux. Une dynamique d’innovation ouverte Au total, 1.102ont été installées dans 24 provinces et plus de 120 communes, dont 876 pour leset 226 pour les, impliquant directement 275 agriculteurs. Plus de 600ont concerné le semis direct, technique mise en avant dans le cadre du programme national pour renforcer la résilience face auLes résultats indiquent une amélioration notable desLea permis en moyenne 20 % de gain par rapport auxLesont également montré une amélioration de la rentabilité des exploitations grâce à une meilleure efficience des intrants et à l’optimisation des coûts. Lesse sont accrues de +33 % à +54 %, confirmant l’intérêt desoptimisés.Par ailleurs, plus de 3.000ont été sensibilisés indirectement via les écoles aux champs, deset lescommeChaque plateforme s’appuie sur le référentiel de(ICP), structuré autour de quatre piliers :Les analyses réalisées par lesdéployés à l’échelle nationaleainsi quepermettent d’adapter la fertilisation grâce au, outil de production d’engrais sur mesure.Ces résultats ont été présentés lors de la 17ᵉ édition de l’, tenue le 19 septembre 2025 à l’UM6P de Benguerir. L’événement a réuni environ 70 participants (institutionnels, chercheurs, agronomes, organisations professionnelles et agriculteurs) et a mis en avant des thématiques comme la Green Génération, le, la, la diversification et les opportunités liées à la",https://lematin.ma/economie/al-moutmir-1102-plateformes-de-demonstration-boostent-les-rendements/302765,2025-09-20 14:42:00.000000,Le Matin,150620124f93cd7fab61883fd8e89fd7,2025-09-21 21:31:51,asset management
OCP Nutricrops signe deux partenariats pour la valorisation du CO₂ capturé sur la plateforme industrielle de Jorf Lasfar,"OCP Nutricrops a signé, le mercredi 17 septembre, avec OCP Green Water et Innovx deux mémorandums d’entente pour réduire son empreinte carbone et valoriser industriellement le CO₂ capturé sur la plateforme de Jorf Lasfar, en le transformant en solutions durables pour l’eau et l’agriculture. À partir de 2027, des unités de production d’engrais seront équipées de modules de capture carbone, avec une capacité de CO₂ annuelle significative. Ces volumes sont conçus non seulement pour répondre aux besoins de OCP Green Water pour ses projets de dessalement et à ceux d’Innovx pour la production de solutions riches en carbone et en soufre ; mais aussi pour servir l’industrie marocaine au sens large, en fournissant une nouvelle source d’apport en carbone, fait savoir OCP Nutricrops. Cette étape permettra également à OCP Nutricrops de réduire son empreinte carbone à travers des modèles de production plus écologiques, et d'aider les agriculteurs à décarboner leurs activités grâce à des solutions innovantes. Résilience hydrique Le premier MoU, signé entre OCP Nutricrops et OCP Green Water, vise à utiliser le CO₂ capturé provenant des plateformes industrielles de la SBU Manufacturing pour soutenir des initiatives de dessalement à grande échelle. Le CO₂ joue un rôle important dans le dessalement en aidant à ajuster le pH et en favorisant la reminéralisation, rendant l’eau adaptée aux usages domestiques et industriels. (Publicité) (Publicité) Le mémorandum établit également un cadre pour la gestion de l’approvisionnement et de la logistique, garantissant une base de ressources fiable et durable pour les projets de résilience hydrique. Agriculture et innovation industrielle Le second mémorandum, signé entre OCP Nutricrops et Innovx, tend à utiliser le CO₂ capturé pour faire progresser l’innovation dans les applications agricoles et industrielles. À travers cette collaboration, les partenaires développeront conjointement de nouvelles solutions à base de carbone. Cela permettra d’élargir l’accès à des solutions de nutrition végétales customisables pour les agriculteurs du monde. ""Le protocole d'accord signé aujourd'hui constitue une étape importante dans notre démarche de décarbonation, en soutenant la production d'engrais verts ainsi que les ambitions plus larges du groupe OCP et du Maroc en matière de dessalement et de croissance industrielle, grâce à un approvisionnement local fiable en carbone"", a expliqué Youssef El Bari, CEO d'OCP Nutricrops, cité dans le communiqué. Si vous voulez que l'information se rapproche de vous Suivez la chaîne Médias24 sur WhatsApp © Médias24. Toute reproduction interdite, sous quelque forme que ce soit, sauf autorisation écrite de la Société des Nouveaux Médias. Ce contenu est protégé par la loi et notamment loi 88-13 relative à la presse et l’édition ainsi que les lois 66.19 et 2-00 relatives aux droits d’auteur et droits voisins.",https://medias24.com/2025/09/19/ocp-nutricrops-signe-deux-partenariats-pour-la-valorisation-du-co%e2%82%82-capture-sur-la-plateforme-industrielle-de-jorf-lasfar/,2025-09-19 00:00:00.000000,Medias24,90dc1bfebbca3e8a2c33971ac3c0e8af,2025-09-21 21:32:17,corporate finance
"Taux directeur. Le statu quo, scénario le plus probable","À l’approche de la réunion du Conseil de Bank Al-Maghrib, prévue le 23 septembre 2025, Médias24 propose son analyse des perspectives de la politique monétaire. Dans ce contexte, le maintien du taux directeur à 2,25% est l’option la plus probable. Le mardi 23 septembre, le Conseil de Bank Al-Maghrib se réunira pour statuer sur le taux directeur et définir la politique monétaire du quatrième trimestre 2025. À l’approche de cette échéance, les spéculations sur l’orientation de la décision s’intensifient. Ainsi, et à l’instar des trimestres précédents, Médias24 propose une analyse approfondie des indicateurs macroéconomiques arrêtés à fin juillet-août 2025, selon les données officielles disponibles, afin de dégager le scénario le plus probable au regard du tableau de bord de l’économie nationale. L’analyse couvre plusieurs agrégats, dont l’inflation, l’emploi, les finances publiques, les échanges commerciaux, etc. (Publicité) (Publicité) L'inflation Sur 12 mois aglissants: À fin juillet 2025, l’inflation reste contenue, avec une variation annuelle de l’IPC limitée à 0,5%, conséquence d’une hausse modérée des prix alimentaires de 0,9% et des prix non alimentaires de 0,2%. En variation mensuelle, l’IPC recule légèrement de 0,1%, tiré par la baisse des prix alimentaires de 0,5%, alors que les prix des produits non alimentaires progressent de 0,2%. Évolution moyenne depuis le début de l'année: Sur la moyenne des sept premiers mois de 2025, l’IPC a progressé de 1,2% par rapport à la même période de 2024. Par ailleurs, l’indicateur d’inflation sous-jacente, qui exclut les prix volatils et réglementés, enregistre une baisse de 0,1% sur un mois et une hausse de 0,9% en glissement annuel. Ces données traduisent la poursuite de la phase désinflationniste au Maroc. L’inflation reste maîtrisée et évolue désormais bien en deçà des seuils d’alerte, sans exposer l’économie à un risque de désancrage inflationniste. Dans ce contexte, une détente immédiate aurait un effet limité sur la consommation. L’élasticité entre le taux directeur et le crédit aux ménages demeure structurellement faible, comme le montre l’historique des variations de taux comparé aux flux de crédit aux ménages. Une baisse de 25 pb n’affecte pas réellement les arbitrages de consommation/épargne. Cette faible élasticité est le résultat de la structure financière du pays, marquée par un taux de bancarisation encore limité et par l’aversion au risque de la part des banques. La croissance Les dernières projections officielles fixent la croissance réelle à 4,4% en 2025, avec une valeur ajoutée agricole attendue à 4,7% et une valeur ajoutée non agricole à 4,3%. Ces chiffres doivent être lus à la lumière d’un facteur clé, l’année agricole jugée prometteuse par le chef du gouvernement et d'autres spécialistes, avec de bonnes perspectives pour les légumes, les olives et les agrumes. Le rebond agricole n’est pas seulement un effet de volume, il agit sur le revenu rural et donc sur la demande intérieure. Mais le moteur structurel demeure le non-agricole. Les services, l’industrie manufacturière et notamment le BTP, porté par l’essor des investissements publics en cours, assurent une base solide. La question centrale n’est pas la croissance en elle-même, mais sa qualité. La dépendance persistante au cycle agricole rappelle que l’investissement productif privé reste timide et que la consolidation de la croissance repose encore largement sur les investissements publics, lesquels, au-delà des questions de multiplicateur budgétaire et d’efficience, demeurent en fin de compte financés majoritairement par la dette. Et c’est là que la politique monétaire joue un rôle secondaire, elle ne crée pas la croissance, elle l’accompagne. Le marché du travail Au T2-2025, le marché de l’emploi a connu une amélioration très limitée, avec une création nette de seulement 5.000 à 6.000 emplois par rapport à la même période de 2024. La dynamique a été portée par la création de 113.000 emplois en milieu urbain, contre une perte de 107.000 en milieu rural. L’agriculture, la forêt et la pêche ont perdu 108.000 postes. À l’inverse, le BTP a créé 74.000 emplois, les services 35.000 et l’industrie 2.000. Cette configuration souligne une reprise concentrée dans les branches non agricoles, en particulier les activités urbaines. Par type, l’emploi rémunéré a progressé de 132.000 postes, compensant partiellement la perte de 126.000 emplois non rémunérés. Le taux de chômage s’établit à 12,8%, en baisse de 0,3 point sur un an. Le chômage atteint 35,8% chez les jeunes de 15 à 24 ans, 19% chez les diplômés et 19,9% chez les femmes. Le sous-emploi s’est nettement aggravé. Le nombre de personnes concernées est passé de 1.042.000 à 1.147.000, soit un taux de 10,6% contre 9,6% un an auparavant. L’image d’ensemble montre un marché du travail encore tendu. Les créations d’emplois en milieu urbain ne suffisent pas à compenser les pertes en zone rurale et la qualité des emplois avance trop lentement. Une bonne campagne agricole à l’automne pourrait apporter un soutien à court terme à la création d’emplois aux T3 et T4, mais les déséquilibres de fond restent présents. En termes d’implications pour la politique monétaire, et dans de telles conditions, on peut penser à un assouplissement du taux directeur. Mais la structure du marché de l’emploi dicte une autre réalité. L’élasticité de l’emploi à la politique monétaire est limitée. Les données historiques montrent d’ailleurs une corrélation faible entre le stock de l’emploi et le flux des crédits aux sociétés non financières privées (SNFP), même avec différents décalages temporels. Baisser le taux directeur ne résout pas le chômage structurel, qui relève davantage de la politique budgétaire et de l’investissement sectoriel. Les finances publiques La situation des charges et ressources du Trésor au titre du mois d’août, émanant du MEF, laisse apparaître un déficit budgétaire de 59,8 MMDH, en hausse de 48,1% par rapport à la même période en 2024, traduisant une progression des dépenses plus rapide que celle des recettes. Dans le détail, les recettes ordinaires ont progressé de 13,2% en glissement annuel pour atteindre 257,8 MMDH, tirées par la hausse soutenue des recettes fiscales en augmentation de 15,1%, portée notamment par l'IR en hausse de 18,3% et l’IS en nette augmentation de 31,3%. En revanche, les recettes non fiscales se sont établies à 30,2 MMDH, en hausse de 2,2%, grâce aux versements des établissements et entreprises publics, mais atténuées par le recul des financements innovants. Du côté des dépenses, les charges ordinaires ont crû de 14,5% sous l’effet combiné de l’augmentation des dépenses de biens et services en hausse de 18,4% et des charges d’intérêts de la dette en progression de 18,8%. Les dépenses d’investissement ont atteint 67,9 MMDH, en hausse de 3,7%. Par ailleurs, il est à noter que la politique budgétaire joue le rôle contracyclique que la politique monétaire ne peut assumer seule. Mais elle le fait au prix d’un besoin de financement croissant. Celui-ci est couvert essentiellement par le marché intérieur, ce qui exerce une pression sur l’épargne nationale et sur le coût de financement. Crédit et agrégats monétaires L’analyse des statistiques monétaires de Bank Al-Maghrib à fin juillet 2025 révèle une décélération du rythme de progression du crédit bancaire au secteur non financier, dont la croissance s’est établie à 3,4% en glissement annuel. Dans le détail, les crédits aux sociétés non financières privées stagnent presque, affichant une progression modeste de 1,2% en glissement annuel. En revanche, les prêts aux ménages s’accélèrent légèrement, avec une hausse de 2,9%. Par objet économique, les crédits à l’équipement progressent fortement de 15,2%. Les crédits immobiliers enregistrent une hausse contenue de 3,4%, tandis que les prêts à la consommation accélèrent à 3,9%. Sur le plan monétaire, la masse monétaire M3 atteint 1.970,3 MMDH, en progression annuelle de 7,7%. Cette évolution reflète à la fois l’expansion des dépôts à vue de 11,2% sur un an et la hausse de la circulation fiduciaire de 8,7%. Les échanges extérieurs La balance commerciale à fin juillet 2025 continue de se détériorer, avec un déficit qui s’élève à 194,9 MMDH, en aggravation de 15,9% par rapport à la même période de 2024. Cette évolution résulte d’une progression vigoureuse des importations de 8,8%, atteignant 469,7 MMDH, contre une hausse modeste des exportations de 4,2%, à 274,8 MMDH. Le taux de couverture perd ainsi 2,6 points, traduisant un affaiblissement relatif de la capacité des exportations à compenser la facture des importations. Du côté des importations, la hausse est particulièrement marquée dans les produits finis d’équipement et les produits finis de consommation, ce qui reflète un maintien de la demande intérieure mais aussi une forte dépendance aux intrants et biens durables étrangers. En revanche, la facture énergétique recule de 6,1%, grâce notamment à la baisse des approvisionnements en gasoil et fuel de 14,2% sous l’effet prix. Les exportations, quant à elles, progressent globalement mais de façon contrastée. Les phosphates et dérivés bondissent de 20,9%, profitant d’une demande soutenue, alors que les exportations automobiles reculent de 1,8% et les exportations textiles de 3,3%, signe d’une fragilité sectorielle. Dans ce contexte, le solde des services joue un rôle crucial de stabilisateur. Il affiche un excédent en hausse de 10,8%, atteignant 82,1 MMDH, soutenu par des recettes touristiques dynamiques en progression de 12,6% à 67,1 MMDH. En revanche, les transferts des MRE reculent légèrement de 1%, à 68,8 MMDH. Les IDE confirment une tendance positive avec une progression du flux net de 25,6%, atteignant 16,9 MMDH à fin juillet 2025. Statu quo : l’option la plus probable À la lumière du tableau de bord macroéconomique arrêté à fin juillet-août 2025, le scénario le plus probable demeure celui d’un statu quo du taux directeur à 2,25%. À ce niveau, la politique monétaire de Bank Al-Maghrib est déjà accommodante. Elle soutient l’activité sans générer de pressions inflationnistes et conserve une marge de manœuvre en cas de choc. Dans une économie comme la nôtre, où l’élasticité de la demande au coût du crédit demeure structurellement faible, un assouplissement supplémentaire de 25 pb, bien que possible et sans risque immédiat, n’aurait qu’un effet marginal sur la consommation et l’investissement privé. La politique monétaire se situe donc à un niveau approprié, conservant un caractère accommodant tout en laissant à la politique budgétaire et à l’investissement le rôle moteur de la conjoncture. Si vous voulez que l'information se rapproche de vous Suivez la chaîne Médias24 sur WhatsApp © Médias24. Toute reproduction interdite, sous quelque forme que ce soit, sauf autorisation écrite de la Société des Nouveaux Médias. Ce contenu est protégé par la loi et notamment loi 88-13 relative à la presse et l’édition ainsi que les lois 66.19 et 2-00 relatives aux droits d’auteur et droits voisins.",https://medias24.com/2025/09/21/taux-directeur-le-statu-quo-reste-le-scenario-le-plus-probable/,2025-09-21 00:00:00.000000,Medias24,a34f268b76bb1a1ba3a9e4ff4554b6db,2025-09-21 21:32:28,corporate finance; asset management
